Stock,Date,Stock Price,Dividend Amount,Dividend Yield
EXR,2021-09-14,182.4820098876953,1.25,0.0068499903128493925,Quarterly
EXR,2021-12-14,209.75999450683594,1.25,0.005959191612961562,Quarterly
XOM,2020-02-10,52.47823715209961,0.87,0.01657830078168302,Quarterly
XOM,2020-05-12,39.36345291137695,0.87,0.022101719632134958,Quarterly
XOM,2020-08-12,40.11271667480469,0.87,0.021688882532019033,Quarterly
XOM,2020-11-10,34.34400177001953,0.87,0.025331934403738102,Quarterly
XOM,2021-02-09,47.97521209716797,0.87,0.01813436485153876,Quarterly
XOM,2021-05-12,57.7205924987793,0.87,0.01507261035164182,Quarterly
XOM,2021-08-12,55.96900939941406,0.87,0.015544316566180069,Quarterly
XOM,2021-11-10,63.48619842529297,0.88,0.013861280433030419,Quarterly
XOM,2022-02-09,79.0,0.88,0.011139240506329114,Quarterly
FDS,2020-02-27,273.4881286621094,0.72,0.00263265540454061,Quarterly
FDS,2020-05-28,298.28948974609375,0.77,0.0025813849514289954,Quarterly
FDS,2020-08-28,348.19097900390625,0.77,0.002211430066921296,Quarterly
FDS,2020-11-27,319.1878967285156,0.77,0.0024123721729177013,Quarterly
FDS,2021-02-25,291.84808349609375,0.77,0.002638358939267477,Quarterly
FDS,2021-05-27,330.25274658203125,0.82,0.0024829467990399308,Quarterly
FDS,2021-08-30,378.6082458496094,0.82,0.0021658271022594686,Quarterly
FDS,2021-11-29,468.4500732421875,0.82,0.0017504533499689775,Quarterly
FDS,2022-02-25,406.7300109863281,0.82,0.0020160794085774102,Quarterly
FAST,2020-01-30,34.62759017944336,0.25,0.007219676526852634,Quarterly
FAST,2020-04-27,35.55457305908203,0.25,0.007031444297884494,Quarterly
FAST,2020-07-27,44.84027099609375,0.25,0.005575345430489898,Quarterly
FAST,2020-10-26,43.21768569946289,0.25,0.005784668844567653,Quarterly
FAST,2020-12-01,47.7205924987793,0.4,0.00838212559934649,Quarterly
FAST,2021-02-02,45.981727600097656,0.28,0.006089375380480601,Quarterly
FAST,2021-04-23,51.91260528564453,0.28,0.005393680368367658,Quarterly
FAST,2021-07-26,54.349998474121094,0.28,0.005151794072879741,Quarterly
FRT,2020-03-13,98.24573516845703,1.05,0.010687486822706531,Quarterly
FRT,2020-06-19,79.72281646728516,1.05,0.013170633534138564,Quarterly
FRT,2020-09-21,69.83885955810547,1.06,0.015177796526274703,Quarterly
FRT,2020-12-31,82.13665771484375,1.06,0.012905321807469124,Quarterly
FRT,2021-03-15,106.78423309326172,1.06,0.009926559092991116,Quarterly
FRT,2021-06-21,117.71784973144531,1.06,0.00900458173860823,Quarterly
FRT,2021-09-21,115.848876953125,1.07,0.009236170674601753,Quarterly
FRT,2021-12-31,136.32000732421875,1.07,0.00784917798203421,Quarterly
FDX,2020-03-06,125.04669189453125,0.65,0.005198058342464851,Quarterly
FDX,2020-06-26,128.0084991455078,0.65,0.005077787837049337,Quarterly
FDX,2020-09-03,218.0730438232422,0.65,0.0029806526685015396,Quarterly
FDX,2020-12-11,286.3147277832031,0.65,0.0022702290064944845,Quarterly
FDX,2021-03-05,255.1481170654297,0.65,0.0025475398661606243,Quarterly
FDX,2021-06-25,290.2363586425781,0.75,0.002584100777406783,Quarterly
FDX,2021-09-02,266.2732238769531,0.75,0.0028166557233204217,Quarterly
FDX,2021-12-10,246.27999877929688,0.75,0.0030453142915276296,Quarterly
FIS,2020-03-12,116.19355010986328,0.35,0.0030122153912077575,Quarterly
FIS,2020-06-11,131.98895263671875,0.35,0.0026517370810822806,Quarterly
FIS,2020-09-10,143.76361083984375,0.35,0.0024345520953136654,Quarterly
FIS,2020-12-11,146.04208374023438,0.35,0.0023965694752927954,Quarterly
FIS,2021-03-11,143.7003936767578,0.39,0.0027139800387553066,Quarterly
FIS,2021-06-10,144.40545654296875,0.39,0.0027007289706116686,Quarterly
FIS,2021-09-09,126.5581283569336,0.39,0.0030815879237726853,Quarterly
FIS,2021-12-10,104.5,0.39,0.003732057416267943,Quarterly
FITB,2020-03-30,15.073657035827637,0.27,0.017912043464850886,Quarterly
FITB,2020-06-29,18.05956268310547,0.27,0.014950528135024121,Quarterly
FITB,2020-10-01,20.526363372802734,0.27,0.013153815661168107,Quarterly
FITB,2020-12-30,26.892852783203125,0.27,0.010039842265028796,Quarterly
FITB,2021-03-30,37.85390853881836,0.27,0.007132684851370656,Quarterly
FITB,2021-06-29,38.09000015258789,0.27,0.007088474636870166,Quarterly
FE,2020-02-06,46.91267776489258,0.39,0.008313317819002419,Quarterly
FE,2020-05-06,36.96061325073242,0.39,0.010551772973958208,Quarterly
FE,2020-08-06,27.331085205078125,0.39,0.014269466326479342,Quarterly
FE,2020-11-05,27.902240753173828,0.39,0.013977372048717565,Quarterly
FE,2021-02-04,30.971275329589844,0.39,0.012592313227327628,Quarterly
FE,2021-05-06,36.3326530456543,0.39,0.010734145935061229,Quarterly
FE,2021-08-05,37.24856185913086,0.39,0.010470202889306935,Quarterly
FE,2021-11-04,38.55378341674805,0.39,0.010115738727488445,Quarterly
FE,2022-02-04,41.36000061035156,0.39,0.00942940024769707,Quarterly
FMC,2020-03-30,80.06912994384766,0.44,0.005495251419724072,Quarterly
FMC,2020-06-29,94.71435546875,0.44,0.004645547106585901,Quarterly
FMC,2020-09-29,102.92692565917969,0.44,0.0042748775131685665,Quarterly
FMC,2020-12-30,111.9755859375,0.48,0.004286648700975903,Quarterly
FMC,2021-03-30,109.4381332397461,0.48,0.0043860397266505275,Quarterly
FMC,2021-06-29,107.94715118408203,0.48,0.004446620357599406,Quarterly
FMC,2021-09-29,92.78828430175781,0.48,0.005173066875975275,Quarterly
FMC,2021-12-30,109.38999938964844,0.53,0.004845049848772134,Quarterly
F,2020-01-29,8.77051830291748,0.15,0.017102752063136686,Annually
F,2021-11-18,19.45994758605957,0.1,0.005138759986775942,Annually
F,2022-01-28,19.540000915527344,0.1,0.005117707027359227,Annually
FTV,2020-02-27,58.326934814453125,0.05858,0.0010043387362348444,Quarterly
FTV,2020-05-28,51.13334274291992,0.07,0.0013689697611191753,Quarterly
FTV,2020-08-27,58.93009948730469,0.07,0.00118784798615655,Quarterly
FTV,2020-11-25,71.51395416259766,0.07,0.0009788299475210747,Quarterly
FTV,2021-02-25,66.04985809326172,0.07,0.001059805456374497,Quarterly
FTV,2021-05-27,72.05657958984375,0.07,0.0009714588230311502,Quarterly
FTV,2021-09-09,75.62759399414062,0.07,0.0009255880863461473,Quarterly
FTV,2021-11-24,77.94268798828125,0.07,0.0008980957907241353,Quarterly
FTV,2022-02-24,64.37000274658203,0.07,0.0010874630575298044,Quarterly
FOXA,2020-03-03,30.56716537475586,0.23,0.007524413768178431,Semi-Annually
FOXA,2020-09-01,27.290904998779297,0.23,0.008427716120454332,Semi-Annually
FOXA,2021-03-09,40.31999969482422,0.23,0.005704365122540528,Semi-Annually
FOX,2020-03-03,30.2808895111084,0.23,0.007595549658989563,Semi-Annually
FOX,2020-09-01,27.33201026916504,0.23,0.00841504147462865,Semi-Annually
FOX,2021-03-09,38.2400016784668,0.23,0.006014644087463902,Semi-Annually
BEN,2020-03-30,16.504146575927734,0.27,0.016359525090125584,Quarterly
BEN,2020-07-14,19.54498863220215,0.27,0.013814282785263452,Quarterly
BEN,2020-09-29,19.119312286376953,0.27,0.014121846850756374,Quarterly
BEN,2020-12-30,23.911514282226562,0.28,0.011709839732238294,Quarterly
BEN,2021-03-30,28.56770133972168,0.28,0.009801278607273759,Quarterly
BEN,2021-06-29,31.360233306884766,0.28,0.008928505003772704,Quarterly
BEN,2021-09-29,30.19904136657715,0.28,0.009271817492521157,Quarterly
BEN,2021-12-30,33.439998626708984,0.29,0.008672249159973739,Quarterly
FCX,2020-01-14,13.103617668151855,0.05,0.003815740146442478,Semi-Annually
FCX,2021-04-14,36.09785461425781,0.075,0.0020776858015926726,Semi-Annually
FCX,2021-07-14,34.390499114990234,0.075,0.0021808348796923615,Semi-Annually
FCX,2021-10-14,37.06832504272461,0.075,0.002023290772203915,Semi-Annually
FCX,2022-01-13,44.33000183105469,0.075,0.0016918564606839227,Semi-Annually
GRMN,2020-03-13,75.25123596191406,0.57,0.007574626419272193,Quarterly
GRMN,2020-06-12,89.79336547851562,0.61,0.00679337495314118,Quarterly
GRMN,2020-09-14,98.258056640625,0.61,0.006208142322934914,Quarterly
GRMN,2020-12-14,116.11029815673828,0.61,0.005253625300113826,Quarterly
GRMN,2021-03-12,126.87007141113281,0.61,0.004808068547729001,Quarterly
GRMN,2021-06-14,142.67999267578125,0.67,0.0046958230613487195,Quarterly
GE,2020-03-06,46.67459487915039,0.01,0.00021424931541220543,Quarterly
GE,2020-06-26,32.18534851074219,0.01,0.00031070037960478816,Quarterly
GE,2020-09-25,30.35765266418457,0.01,0.0003294062327749677,Quarterly
GE,2020-12-18,53.71959686279297,0.01,0.00018615180649142503,Quarterly
GE,2021-03-05,67.59432220458984,0.01,0.00014794141983897238,Quarterly
GE,2021-06-25,65.41743469238281,0.01,0.0001528644473300387,Quarterly
GE,2021-09-24,64.5783462524414,0.08,0.0012388053371214284,Quarterly
GE,2021-12-20,56.05905532836914,0.08,0.0014270665021270052,Quarterly
GD,2020-01-16,172.65963745117188,1.02,0.005907576403248593,Quarterly
GD,2020-04-08,131.12643432617188,1.1,0.008388850086961056,Quarterly
GD,2020-07-01,141.47315979003906,1.1,0.007775326440948339,Quarterly
GD,2020-10-08,140.52098083496094,1.1,0.007828012539223078,Quarterly
GD,2021-01-14,150.3727569580078,1.1,0.0073151548342442075,Quarterly
GD,2021-04-08,180.8330841064453,1.19,0.006580654230834885,Quarterly
GD,2021-07-01,185.87789916992188,1.19,0.006402052128382144,Quarterly
GD,2021-10-07,200.59727478027344,1.19,0.005932283981940833,Quarterly
GD,2022-01-13,211.3699951171875,1.19,0.005629938153427319,Quarterly
GIS,2020-01-09,49.03057861328125,0.49,0.009993763358674097,Quarterly
GIS,2020-04-08,52.62322235107422,0.49,0.009311478433057177,Quarterly
GIS,2020-07-09,59.52645492553711,0.49,0.008231634163548817,Quarterly
GIS,2020-10-08,58.91033935546875,0.51,0.008657223936915853,Quarterly
GIS,2021-01-07,56.094669342041016,0.51,0.009091772997006912,Quarterly
GIS,2021-04-08,59.49285888671875,0.51,0.008572457426715679,Quarterly
GIS,2021-07-08,58.72967529296875,0.51,0.008683855264921894,Quarterly
GIS,2021-10-07,60.86338806152344,0.51,0.008379421787766222,Quarterly
GIS,2022-01-07,68.56999969482422,0.51,0.007437654984246641,Quarterly
GM,2020-03-05,30.100000381469727,0.38,0.012624584557611401,Irregular
GPC,2020-03-05,80.7390365600586,0.79,0.009784610191779414,Quarterly
GPC,2020-06-04,85.82649993896484,0.79,0.009204616296386376,Quarterly
GPC,2020-09-03,92.8423843383789,0.79,0.008509044717342876,Quarterly
GPC,2020-12-03,94.01087188720703,0.79,0.008403283409049023,Quarterly
GPC,2021-03-04,104.77005767822266,0.815,0.007778940071819819,Quarterly
GPC,2021-06-03,126.56318664550781,0.815,0.00643947123647212,Quarterly
GPC,2021-09-02,120.8281478881836,0.815,0.006745117046354254,Quarterly
GPC,2021-12-02,128.9395294189453,0.815,0.006320792418529259,Quarterly
GPC,2022-03-03,123.83000183105469,0.895,0.007227650704722412,Quarterly
GILD,2020-03-12,65.08963012695312,0.68,0.01044713264883675,Quarterly
GILD,2020-06-11,69.74822998046875,0.68,0.009749351348276753,Quarterly
GILD,2020-09-14,64.18970489501953,0.68,0.010593599099919856,Quarterly
GILD,2020-12-14,58.55572509765625,0.68,0.011612869601835359,Quarterly
GILD,2021-03-12,60.924442291259766,0.71,0.01165377922715686,Quarterly
GILD,2021-06-14,68.1500015258789,0.71,0.010418194924476832,Quarterly
GPN,2020-03-12,155.76808166503906,0.195,0.001251861086787501,Quarterly
GPN,2020-06-11,174.1012420654297,0.195,0.001120037960020505,Quarterly
GPN,2020-09-09,168.0745391845703,0.195,0.0011601995218672688,Quarterly
GPN,2020-12-16,193.62733459472656,0.195,0.0010070892129365233,Quarterly
GPN,2021-03-11,208.930419921875,0.195,0.0009333250757496971,Quarterly
GPN,2021-06-10,191.01502990722656,0.195,0.0010208620761136382,Quarterly
GPN,2021-09-09,171.7445068359375,0.25,0.0014556506324759353,Quarterly
GPN,2021-12-15,128.05999755859375,0.25,0.0019522099388266246,Quarterly
GL,2020-01-02,103.66785430908203,0.173,0.001668791171120477,Quarterly
GL,2020-04-02,65.94754791259766,0.188,0.002850750421367634,Quarterly
GL,2020-07-02,71.61827087402344,0.188,0.002625028469769845,Quarterly
GL,2020-10-02,79.96113586425781,0.188,0.002351142188864715,Quarterly
GL,2021-01-07,96.16061401367188,0.188,0.0019550623914825526,Quarterly
GL,2021-04-01,98.06720733642578,0.198,0.0020190235388344285,Quarterly
GL,2021-07-01,96.25009155273438,0.198,0.00205714090039611,Quarterly
GL,2021-10-01,90.08702850341797,0.1975,0.0021923245031054243,Quarterly
GL,2022-01-06,98.98999786376953,0.1975,0.0019951510684119863,Quarterly
GS,2020-02-28,192.70809936523438,1.25,0.0064864943617699705,Quarterly
GS,2020-05-29,189.77886962890625,1.25,0.006586613159011069,Quarterly
GS,2020-08-31,199.07066345214844,1.25,0.006279177344985684,Quarterly
GS,2020-12-01,226.73960876464844,1.25,0.005512931802301366,Quarterly
GS,2021-03-01,323.5943298339844,1.25,0.003862861257925302,Quarterly
GS,2021-05-28,366.11944580078125,1.25,0.0034141863108800015,Quarterly
GS,2021-08-31,408.9288024902344,2.0,0.004890826930802367,Quarterly
GS,2021-12-01,374.2738037109375,2.0,0.005343681497796351,Quarterly
GS,2022-03-01,328.20001220703125,2.0,0.006093844989677769,Quarterly
HAL,2020-03-03,15.620469093322754,0.18,0.011523341515841171,Quarterly
HAL,2020-06-02,12.474443435668945,0.045,0.00360737536965607,Quarterly
HAL,2020-09-01,15.998808860778809,0.045,0.0028127093955299266,Quarterly
HAL,2020-12-02,17.40500831604004,0.045,0.0025854627118177863,Quarterly
HAL,2021-03-02,22.06379508972168,0.045,0.0020395403337009348,Quarterly
HAL,2021-06-01,23.15993309020996,0.045,0.0019430107947514819,Quarterly
HAL,2021-08-31,19.870206832885742,0.045,0.002264697110526487,Quarterly
HAL,2021-12-08,23.704858779907227,0.045,0.0018983449940711318,Quarterly
HAL,2022-03-01,32.11000061035156,0.12,0.0037371534636880268,Quarterly
HIG,2020-02-28,47.43217468261719,0.325,0.00685188908530279,Quarterly
HIG,2020-05-29,36.66366195678711,0.325,0.008864362768319617,Quarterly
HIG,2020-08-31,39.037559509277344,0.325,0.008325315518834194,Quarterly
HIG,2020-11-30,42.96126937866211,0.325,0.007564953380111719,Quarterly
HIG,2021-02-26,49.60395812988281,0.35,0.007055888545901143,Quarterly
HIG,2021-05-28,64.29205322265625,0.35,0.005443907644197952,Quarterly
HIG,2021-08-31,66.47901916503906,0.35,0.005264818951842523,Quarterly
HIG,2021-11-30,65.74024963378906,0.385,0.005856381777444884,Quarterly
HIG,2022-02-28,69.4800033569336,0.385,0.00554116265686075,Quarterly
HAS,2020-01-30,98.1084213256836,0.68,0.006931107348498169,Quarterly
HAS,2020-04-30,69.4889144897461,0.68,0.009785733523011675,Quarterly
HAS,2020-07-31,70.673828125,0.68,0.009621666436368661,Quarterly
HAS,2020-10-30,81.00501251220703,0.68,0.008394542250055545,Quarterly
HAS,2021-02-01,93.07831573486328,0.68,0.007305675813225961,Quarterly
HAS,2021-04-30,98.77703094482422,0.68,0.006884191532137068,Quarterly
HAS,2021-07-30,99.44000244140625,0.68,0.0068382942810231865,Quarterly
HCA,2020-02-28,125.63776397705078,0.43,0.003422537829299036,Semi-Annually
HCA,2020-10-29,124.11577606201172,0.072,0.0005801035314320299,Semi-Annually
HCA,2020-12-24,162.82110595703125,0.268,0.001645978255857847,Semi-Annually
HCA,2021-03-16,184.37863159179688,0.48,0.0026033385531501877,Semi-Annually
HCA,2021-06-15,208.75277709960938,0.48,0.0022993706079941687,Semi-Annually
HCA,2021-09-15,255.94459533691406,0.48,0.0018754058837153775,Semi-Annually
HCA,2021-12-13,244.10000610351562,0.48,0.0019664071609914098,Semi-Annually
DOC,2020-01-02,31.66622543334961,0.23,0.0072632590986917295,Quarterly
DOC,2020-04-01,20.211956024169922,0.23,0.011379403345473379,Quarterly
DOC,2020-07-01,27.590925216674805,0.23,0.008336074205333194,Quarterly
DOC,2020-10-01,27.07354164123535,0.23,0.008495379106577251,Quarterly
DOC,2021-01-04,28.108097076416016,0.23,0.008182695519184775,Quarterly
DOC,2021-03-31,31.10466766357422,0.23,0.007394388600696943,Quarterly
DOC,2021-07-01,32.87034606933594,0.23,0.006997188271606372,Quarterly
DOC,2021-10-01,33.67402267456055,0.23,0.006830190803837533,Quarterly
DOC,2022-01-03,36.130001068115234,0.23,0.006365900725172556,Quarterly
HSY,2020-02-20,153.64016723632812,0.773,0.00503123638762367,Quarterly
HSY,2020-05-21,123.58448791503906,0.773,0.006254830303066969,Quarterly
HSY,2020-08-20,143.39035034179688,0.804,0.00560707187117906,Quarterly
HSY,2020-11-19,145.77952575683594,0.804,0.005515177771541754,Quarterly
HSY,2021-02-18,150.0801239013672,0.804,0.005357138434456448,Quarterly
HSY,2021-05-20,170.59393310546875,0.804,0.004712946031339412,Quarterly
HSY,2021-08-19,178.54684448242188,0.901,0.005046294727928975,Quarterly
HSY,2021-11-18,179.30921936035156,0.901,0.005024839231435676,Quarterly
HSY,2022-02-17,202.02999877929688,0.901,0.004459733729861956,Quarterly
HES,2020-03-13,33.9410400390625,0.25,0.0073657141829559965,Quarterly
HES,2020-06-12,48.468692779541016,0.25,0.005157968694083015,Quarterly
HES,2020-09-14,43.08046340942383,0.25,0.00580309449376333,Quarterly
HES,2020-12-14,53.20103073120117,0.25,0.004699157075792909,Quarterly
HES,2021-03-16,68.3541488647461,0.25,0.0036574224703562717,Quarterly
HES,2021-06-14,88.07282257080078,0.25,0.0028385600995020654,Quarterly
HES,2021-09-14,68.68644714355469,0.25,0.0036397282200009554,Quarterly
HES,2021-12-14,76.18000030517578,0.25,0.003281701220773225,Quarterly
HPE,2020-03-10,10.797901153564453,0.12,0.01111327083785975,Quarterly
HPE,2020-06-09,10.437308311462402,0.12,0.0114972171386577,Quarterly
HPE,2020-09-08,9.044554710388184,0.12,0.013267651514360702,Quarterly
HPE,2020-12-08,11.721863746643066,0.12,0.010237279889417403,Quarterly
HPE,2021-03-09,14.513204574584961,0.12,0.008268332426743297,Quarterly
HPE,2021-06-15,15.382659912109375,0.12,0.0078009915505922916,Quarterly
HPE,2021-09-10,14.199782371520996,0.12,0.008450833742400963,Quarterly
HPE,2021-12-09,15.380000114440918,0.12,0.007802340644154289,Quarterly
HLT,2020-02-27,95.83000183105469,0.15,0.001565271805633953,Irregular
HD,2020-03-11,205.09007263183594,1.5,0.007313859616660726,Quarterly
HD,2020-06-03,243.2476348876953,1.5,0.006166555332357221,Quarterly
HD,2020-09-02,279.79736328125,1.5,0.005361022642991144,Quarterly
HD,2020-12-02,265.55242919921875,1.5,0.005648602065224162,Quarterly
HD,2021-03-10,262.4260559082031,1.65,0.006287485418662739,Quarterly
HD,2021-06-02,310.3619689941406,1.65,0.005316373025172909,Quarterly
HD,2021-09-01,322.3070373535156,1.65,0.005119342145142901,Quarterly
HD,2021-12-01,400.4200134277344,1.65,0.004120673154859136,Quarterly
HON,2020-02-27,153.27919006347656,0.9,0.0058716385415873385,Quarterly
HON,2020-05-14,122.95643615722656,0.9,0.007319665632217529,Quarterly
HON,2020-08-13,154.72760009765625,0.9,0.00581667394460953,Quarterly
HON,2020-11-12,192.8642578125,0.93,0.004822044325621668,Quarterly
HON,2021-02-25,201.1331329345703,0.93,0.0046238030822228285,Quarterly
HON,2021-05-13,220.61825561523438,0.93,0.004215426313686168,Quarterly
HON,2021-08-12,229.6773223876953,0.93,0.004049159012878773,Quarterly
HON,2021-11-10,224.17564392089844,0.98,0.004371572142537475,Quarterly
HON,2022-02-24,182.33999633789062,0.98,0.005374575077779323,Quarterly
HRL,2020-01-10,43.0859260559082,0.233,0.005407798353867565,Quarterly
HRL,2020-04-09,45.84476089477539,0.233,0.00508236918357564,Quarterly
HRL,2020-07-10,46.71275329589844,0.233,0.00498793120850914,Quarterly
HRL,2020-10-16,48.23408508300781,0.233,0.004830608885791484,Quarterly
HRL,2021-01-08,44.48052215576172,0.245,0.005508028865804676,Quarterly
HRL,2021-04-09,45.60794448852539,0.245,0.005371871123497796,Quarterly
HRL,2021-07-09,46.92123794555664,0.245,0.0052215161135406715,Quarterly
HRL,2021-10-15,42.43597412109375,0.245,0.005773403464260698,Quarterly
HRL,2022-01-14,49.08000183105469,0.26,0.0052974733149966724,Quarterly
HST,2020-03-30,11.420000076293945,0.2,0.017513134734137816,Irregular
HWM,2020-02-06,31.339685440063477,0.02,0.0006381684984761446,Annually
HWM,2021-08-05,31.609798431396484,0.02,0.0006327152020094809,Annually
HWM,2021-11-04,30.980987548828125,0.02,0.0006455572137098165,Annually
HWM,2022-02-03,32.52000045776367,0.02,0.0006150061414044443,Annually
HPQ,2020-03-10,18.76314926147461,0.176,0.00938008846741797,Quarterly
HPQ,2020-06-09,16.75425910949707,0.176,0.010504791578652096,Quarterly
HPQ,2020-09-08,18.79316520690918,0.176,0.009365106838697655,Quarterly
HPQ,2020-12-08,22.913436889648438,0.194,0.00846664779859555,Quarterly
