ticker,first_trade_date,long_name,short_name,sector,industry,address,website
BLD,1434547800,TopBuild Corp.,TopBuild Corp.,Industrials,Engineering & Construction,"475 North Williamson Boulevard Daytona Beach, FL 32114 United States",https://www.topbuild.com
BLDE,1572964200,"Blade Air Mobility, Inc.","Blade Air Mobility, Inc.",Industrials,Airports & Air Services,"55 Hudson Yards 14th Floor New York, NY 10001 United States",https://www.blade.com
BLDP,815841000,Ballard Power Systems Inc.,"Ballard Power Systems, Inc.",Industrials,Specialty Industrial Machinery,"9000 Glenlyon Parkway Burnaby, BC V5J 5J8 Canada",https://www.ballard.com
BLDR,1119965400,"Builders FirstSource, Inc.","Builders FirstSource, Inc.",Industrials,Building Products & Equipment,"6031 Connection Drive Suite 400 Irving, TX 75039 United States",https://www.bldr.com
BLEU,1641825000,bleuacacia ltd,bleuacacia ltd,Financial Services,Shell Companies,"500 Fifth Avenue New York, NY 10110 United States",https://acacia.blue
BLFS,627748200,"BioLife Solutions, Inc.","BioLife Solutions, Inc.",Healthcare,Medical Instruments & Supplies,"3303 Monte Villa Parkway Suite 310 Bothell, WA 98021 United States",https://www.biolifesolutions.com
BLFY,1626442200,Blue Foundry Bancorp,Blue Foundry Bancorp,Financial Services,Banks - Regional,"19 Park Avenue Rutherford, NJ 07070 United States",https://www.bluefoundrybank.com
BLIN,1183123800,"Bridgeline Digital, Inc.","Bridgeline Digital, Inc.",Technology,Software - Infrastructure,"100 Sylvan Road Suite G700 Woburn, MA 01801 United States",https://www.bridgeline.com
BLK,938784600,"BlackRock, Inc.","BlackRock, Inc.",Financial Services,Asset Management,"50 Hudson Yards New York, NY 10001 United States",https://www.blackrock.com
BLKB,1090848600,"Blackbaud, Inc.","Blackbaud, Inc.",Technology,Software - Application,"65 Fairchild Street Charleston, SC 29492 United States",https://www.blackbaud.com
BLMN,1344432600,"Bloomin' Brands, Inc.","Bloomin' Brands, Inc.",Consumer Cyclical,Restaurants,"2202 North West Shore Boulevard Suite 500 Tampa, FL 33607 United States",https://www.bloominbrands.com
BLMZ,1721827800,BloomZ Inc.,BloomZ Inc.,Communication Services,Entertainment,"Toyo Recording 1st Floor 4-5-19 Akasaka Minato, 107-0052 Japan",https://www.bloomz-inc.com
BLND,1626442200,"Blend Labs, Inc.","Blend Labs, Inc.",Technology,Software - Application,"415 Kearny Street San Francisco, CA 94108 United States",https://blend.com
BLNK,1261405800,Blink Charging Co.,Blink Charging Co.,Industrials,Engineering & Construction,"5081 Howerton Way Suite A Bowie, MD 20715 United States",https://www.blinkcharging.com
BLUE,1371648600,"bluebird bio, Inc.","bluebird bio, Inc.",Healthcare,Biotechnology,"455 Grand Union Boulevard Somerville, MA 02145 United States",https://www.bluebirdbio.com
BLX,717341400,"Banco Latinoamericano de Comercio Exterior, S. A.",Banco Latinoamericano de Comerc,Financial Services,Banks - Regional,"Torre V, Business Park Avenida La Rotonda Urb. Costa del Este P.O. Box 0819-08730 Panama City Panama",https://www.bladex.com
BLZE,1636641000,"Backblaze, Inc.","Backblaze, Inc.",Technology,Software - Infrastructure,"201 Baldwin Ave. San Mateo, CA 94401 United States",https://www.backblaze.com
BMBL,1613053800,Bumble Inc.,Bumble Inc.,Technology,Software - Application,"1105 West 41st Street Austin, TX 78756 United States",https://bumble.com
BMEA,1618579800,"Biomea Fusion, Inc.","Biomea Fusion, Inc.",Healthcare,Biotechnology,"900 Middlefield Road 4th Floor Redwood City, CA 94063 United States",https://biomeafusion.com
BMI,99153000,"Badger Meter, Inc.","Badger Meter, Inc.",Technology,Scientific & Technical Instruments,"4545 West Brown Deer Road P.O. Box 245036 Milwaukee, WI 53224-9536 United States",https://www.badgermeter.com
BMO,783264600,Bank of Montreal,Bank Of Montreal,Financial Services,Banks - Diversified,"129 rue Saint-Jacques Montreal, QC H2Y 1L6 Canada",https://www.bmo.com
BMR,1677594600,Beamr Imaging Ltd.,Beamr Imaging Ltd.,Technology,Software - Application,"10 HaManofim Street Herzliya, 4672561 Israel",https://www.beamr.com
BMRA,463411800,"Biomerica, Inc.","Biomerica, Inc.",Healthcare,Medical Devices,"17571 Von Karman Avenue Irvine, CA 92614 United States",https://www.biomerica.com
BMRC,945959400,Bank of Marin Bancorp,Bank of Marin Bancorp,Financial Services,Banks - Regional,"504 Redwood Blvd. Suite 100 Novato, CA 94947 United States",https://www.bankofmarin.com
BMRN,932995800,BioMarin Pharmaceutical Inc.,BioMarin Pharmaceutical Inc.,Healthcare,Biotechnology,"770 Lindaro Street San Rafael, CA 94901 United States",https://www.biomarin.com
BMTX,1537536600,"BM Technologies, Inc.","BM Technologies, Inc.",Technology,Software - Application,"201 King of Prussia Road Suite 650 Wayne, PA 19087 United States",https://ir.bmtxinc.com
BMY,76253400,Bristol-Myers Squibb Company,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,"Route 206 & Province Line Road Princeton, NJ 08543 United States",https://www.bms.com
BN,441642600,Brookfield Corporation,Brookfield Corporation,Financial Services,Asset Management,"Brookfield Place Suite 100 181 Bay Street Toronto, ON M5J 2T3 Canada",https://bn.brookfield.com
BNAI,1619616600,"Brand Engagement Network, Inc.",Brand Engagement Network Inc.,Technology,Software - Infrastructure,"145 E. Snow King Ave PO Box 1045 Jackson, WY 83001 United States",https://www.beninc.ai
BNED,1437658200,"Barnes & Noble Education, Inc.","Barnes & Noble Education, Inc",Consumer Cyclical,Specialty Retail,"120 Mountain View Boulevard Basking Ridge, NJ 07920 United States",https://www.bned.com
BNGO,1534858200,"Bionano Genomics, Inc.","Bionano Genomics, Inc.",Healthcare,Medical Instruments & Supplies,"9540 Towne Centre Drive Suite 100 San Diego, CA 92121 United States",https://www.bionano.com
BNIX,1635427800,Bannix Acquisition Corp.,Bannix Acquisition Corp.,Financial Services,Shell Companies,"300 Delaware Avenue Suite 210 # 301 Wilmington, DE 19801 United States",
BNRG,1653485400,Brenmiller Energy Ltd,Brenmiller Energy Ltd,Utilities,Utilities - Renewable,"13 Amal Street 4th Floor Park Afek Rosh Haayin, 4809249 Israel",https://www.bren-energy.com
BNS,1023456600,The Bank of Nova Scotia,Bank Nova Scotia Halifax Pfd 3,Financial Services,Banks - Diversified,"40 Temperance Street Toronto, ON M5H 0B4 Canada",https://www.scotiabank.com
BNT,1624887000,Brookfield Wealth Solutions Ltd.,Brookfield Wealth Solutions Ltd,Financial Services,Insurance - Diversified,"Ideation House First Floor 94 Pitts Bay Road Pembroke, HM08 Bermuda",https://bnre.brookfield.com
BNTC,1403616600,Benitec Biopharma Inc.,Benitec Biopharma Inc.,Healthcare,Biotechnology,"3940 Trust Way Hayward, CA 94545 United States",https://benitec.com
BNZI,1613140200,"Banzai International, Inc.","Banzai International, Inc.",Technology,Software - Application,"435 Ericksen Avenue Suite 250 Bainbridge Island, WA 98110 United States",https://www.banzai.io
BOC,1497360600,Boston Omaha Corporation,Boston Omaha Corporation,Industrials,Conglomerates,"1601 Dodge Street Suite 3300 Omaha, NE 68102 United States",https://www.bostonomaha.com
BOCN,1645540200,Blue Ocean Acquisition Corp.,Blue Ocean Acquisition Corp,Financial Services,Shell Companies,"2 Wisconsin Circle 7th Floor Chevy Chase, MD 20815 United States",https://boacquisition.com
BODI,1610721000,"The Beachbody Company, Inc.","The Beachbody Company, Inc.",Communication Services,Internet Content & Information,"400 Continental Boulevard Suite 400 El Segundo, CA 90245 United States",https://thebeachbodycompany.com
BOF,1686922200,BranchOut Food Inc.,BranchOut Food Inc.,Consumer Defensive,Packaged Foods,"205 SE Davis Avenue Suite C Bend, OR 97702 United States",https://www.branchoutfood.com
BOH,322151400,Bank of Hawaii Corporation,Bank of Hawaii Corporation,Financial Services,Banks - Regional,"130 Merchant Street Honolulu, HI 96813 United States",https://www.boh.com
BOKF,684077400,BOK Financial Corporation,BOK Financial Corporation,Financial Services,Banks - Regional,"Bank of Oklahoma Tower Boston Avenue at Second Street Tulsa, OK 74172 United States",https://investor.bokf.com
BOLD,1711632600,"Boundless Bio, Inc.","Boundless Bio, Inc.",Healthcare,Biotechnology,"9880 Campus Point Drive Suite 120 San Diego, CA 92121 United States",https://boundlessbio.com
BOLT,1612535400,"Bolt Biotherapeutics, Inc.","Bolt Biotherapeutics, Inc.",Healthcare,Biotechnology,"900 Chesapeake Drive Redwood City, CA 94063 United States",https://www.boltbio.com
BON,1624541400,Bon Natural Life Limited,Bon Natural Life Limited,Basic Materials,Specialty Chemicals,"Block C, Gazelle Valley Room 601 No.69, Jinye Road High-Tech Zone Xi'an China",https://www.bnlus.com
BOOM,600013800,DMC Global Inc.,DMC Global Inc.,Industrials,Conglomerates,"11800 Ridge Parkway Suite 300 Broomfield, CO 80021 United States",https://www.dmcglobal.com
BOOT,1414675800,"Boot Barn Holdings, Inc.","Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,"15345 Barranca Parkway Irvine, CA 92618 United States",https://www.bootbarn.com
BORR,1564493400,Borr Drilling Limited,Borr Drilling Limited,Energy,Oil & Gas Drilling,"S. E. Pearman Building 2nd Floor 9 Par-la-Ville Road Hamilton, HM11 Bermuda",https://borrdrilling.com
BOSC,828455400,B.O.S. Better Online Solutions Ltd.,B.O.S. Better Online Solutions,Technology,Communication Equipment,"Drive-In Center Building Industrial Zone 20 Freiman Street PO Box 198 Rishon LeZion, 75101 Israel",https://www.boscom.com
BOTJ,965914200,"Bank of the James Financial Group, Inc.",Bank of the James Financial Gro,Financial Services,Banks - Regional,"828 Main Street Lynchburg, VA 24504 United States",https://www.bankofthejames.bank
BOW,1716471000,Bowhead Specialty Holdings Inc.,Bowhead Specialty Holdings Inc.,Financial Services,Insurance - Property & Casualty,"1411 Broadway Suite 3800 New York, NY 10018 United States",https://bowheadspecialty.com
BOWL,1619184600,Bowlero Corp.,Bowlero Corp.,Consumer Cyclical,Leisure,"7313 Bell Creek Road Mechanicsville, VA 23111 United States",https://www.bowlerocorp.com
BOWN,1693920600,Bowen Acquisition Corp,Bowen Acquisition Corp,Financial Services,Shell Companies,"420 Lexington Avenue Suite 2446 New York, NY 10170 United States",https://www.bowenspac.com
BOX,1422023400,"Box, Inc.","Box, Inc.",Technology,Software - Infrastructure,"900 Jefferson Avenue Redwood City, CA 94063 United States",https://www.box.com
BOXL,1512052200,Boxlight Corporation,Boxlight Corporation,Technology,Communication Equipment,"2750 Premiere Parkway Suite 900 Duluth, GA 30097 United States",https://boxlight.com
BPMC,1430400600,Blueprint Medicines Corporation,Blueprint Medicines Corporation,Healthcare,Biotechnology,"45 Sidney Street Cambridge, MA 02139 United States",https://www.blueprintmedicines.com
BPOP,322151400,"Popular, Inc.","Popular, Inc.",Financial Services,Banks - Regional,"209 Muñoz Rivera Avenue Hato Rey, PR 00918 United States",https://www.popular.com
BPRN,1496237400,"Princeton Bancorp, Inc.","Princeton Bancorp, Inc.",Financial Services,Banks - Regional,"183 Bayard Lane Princeton, NJ 08540 United States",https://www.thebankofprinceton.com
BPTH,1204641000,"Bio-Path Holdings, Inc.","Bio-Path Holdings, Inc.",Healthcare,Biotechnology,"4710 Bellaire Boulevard Suite 210 Bellaire, TX 77401 United States",https://www.biopathholdings.com
BR,1174570200,"Broadridge Financial Solutions, Inc.","Broadridge Financial Solutions,",Technology,Information Technology Services,"5 Dakota Drive Suite 300 Lake Success, NY 11042 United States",https://www.broadridge.com
BRAC,1645626600,Broad Capital Acquisition Corp.,Broad Capital Acquisition Corp,Financial Services,Shell Companies,"6208 Sandpebble Court Dallas, TX 75254 United States",
BRAG,1522157400,Bragg Gaming Group Inc.,Bragg Gaming Group Inc.,Consumer Cyclical,Gambling,"130 King Street West Suite 1968 Toronto, ON M5X 1K6 Canada",https://bragg.group
BRBR,1571405400,"BellRing Brands, Inc.","BellRing Brands, Inc.",Consumer Defensive,Packaged Foods,"2503 South Hanley Road Saint Louis, MO 63144 United States",https://bellring.com
BRBS,1348579800,"Blue Ridge Bankshares, Inc.","Blue Ridge Bankshares, Inc.",Financial Services,Banks - Regional,"1807 Seminole Trail Charlottesville, VA 22901 United States",https://www.blueridgebankshares.com
BRC,531153000,Brady Corporation,Brady Corporation,Industrials,Security & Protection Services,"6555 West Good Hope Road Milwaukee, WI 53223 United States",https://www.bradyid.com
BRCC,1644503400,BRC Inc.,BRC Inc.,Consumer Defensive,Packaged Foods,"1144 South 500 West Salt Lake City, UT 84101 United States",https://www.blackriflecoffee.com
BRDG,1626442200,Bridge Investment Group Holdings Inc.,Bridge Investment Group Holding,Financial Services,Asset Management,"111 East Sego Lily Drive Suite 400 Salt Lake City, UT 84070 United States",https://www.bridgeig.com
BREA,1674829800,Brera Holdings PLC,Brera Holdings PLC,Communication Services,Entertainment,"Connaught House 5th Floor One Burlington Road Dublin 4 Dublin, D04 C5Y6 Ireland",https://www.breraholdings.com
BRFH,1337002200,"Barfresh Food Group, Inc.",Barfresh Food Group Inc.,Consumer Defensive,Beverages - Non-Alcoholic,"3600 Wilshire Boulevard Suite 1720 Los Angeles, CA 90010 United States",https://www.barfresh.com
BRID,322151400,Bridgford Foods Corporation,Bridgford Foods Corporation,Consumer Defensive,Packaged Foods,"1707 South Good-Latimer Expressway Dallas, TX 75226 United States",https://www.bridgford.com
BRK-A,322151400,Berkshire Hathaway Inc.,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,"3555 Farnam Street Omaha, NE 68131 United States",https://www.berkshirehathaway.com
BRK-B,831648600,Berkshire Hathaway Inc.,Berkshire Hathaway Inc. New,Financial Services,Insurance - Diversified,"3555 Farnam Street Omaha, NE 68131 United States",https://www.berkshirehathaway.com
BRKH,1643639400,BurTech Acquisition Corp.,BurTech Acquisition Corp.,Financial Services,Shell Companies,"1300 Pennsylvania Avenue NW Suite 700 Washington, DC 20004 United States",https://www.burtechacq.us
BRKL,890836200,"Brookline Bancorp, Inc.","Brookline Bancorp, Inc.",Financial Services,Banks - Regional,"131 Clarendon Street Boston, MA 02116 United States",https://www.brooklinebancorp.com
BRKR,965395800,Bruker Corporation,Bruker Corporation,Healthcare,Medical Devices,"40 Manning Road Billerica, MA 01821 United States",https://www.bruker.com
BRLS,1633527000,Borealis Foods Inc.,Borealis Foods Inc.,Consumer Defensive,Packaged Foods,"1540 Cornwall Road Suite 104 Oakville, ON L6J 7W5 Canada",https://borealisfoods.ca
BRLT,1632403800,"Brilliant Earth Group, Inc.","Brilliant Earth Group, Inc.",Consumer Cyclical,Luxury Goods,"300 Grant Avenue Third Floor San Francisco, CA 94108 United States",https://www.brilliantearth.com
BRN,99153000,"Barnwell Industries, Inc.","Barnwell Industries, Inc.",Energy,Oil & Gas E&P,"1100 Alakea Street Suite 500 Honolulu, HI 96813-2840 United States",https://www.brninc.com
BRO,350749800,"Brown & Brown, Inc.","Brown & Brown, Inc.",Financial Services,Insurance Brokers,"300 North Beach Street Daytona Beach, FL 32114 United States",https://www.bbinsurance.com
BROG,1531488600,Brooge Energy Limited,Brooge Energy Limited,Energy,Oil & Gas Midstream,"Opus Tower A, 1002 Business Bay PO Box 50170, Dubai United Arab Emirates",https://broogeenergy.com
BROS,1631712600,Dutch Bros Inc.,Dutch Bros Inc.,Consumer Cyclical,Restaurants,"110 SW 4th Street Grants Pass, OR 97526 United States",https://www.dutchbros.com
BRTX,1354717800,"BioRestorative Therapies, Inc.","BioRestorative Therapies, Inc.",Healthcare,Biotechnology,"40 Marcus Drive Suite 1 Melville, NY 11747 United States",https://www.biorestorative.com
BRY,1531920600,Berry Corporation,Berry Corporation (bry),Energy,Oil & Gas E&P,"16000 North Dallas Parkway Suite 500 Dallas, TX 75248 United States",https://www.bry.com
BRZE,1637159400,"Braze, Inc.","Braze, Inc.",Technology,Software - Application,"330 West 34th Street Floor 18 New York, NY 10001 United States",https://www.braze.com
BSBK,1579185000,Bogota Financial Corp.,Bogota Financial Corp.,Financial Services,Banks - Regional,"819 Teaneck Road Teaneck, NJ 07666 United States",https://www.bogotasavingsbank.com
BSET,322151400,"Bassett Furniture Industries, Incorporated","Bassett Furniture Industries, I",Consumer Cyclical,"Furnishings, Fixtures & Appliances","3525 Fairystone Park Highway PO Box 626 Bassett, VA 24055 United States",https://www.bassettfurniture.com
BSFC,1588080600,Blue Star Foods Corp.,Blue Star Foods Corp.,Consumer Defensive,Packaged Foods,"3000 NW 109th Avenue Miami, FL 33172 United States",https://www.bluestarfoods.com
